Date,HDFCBANK,ICICIBANK,INFY,NIFTY50,NIFTYMIDCAP50,RELIANCE,TCS
2020-01-07,0.015710426646965533,-0.0053402952467832675,-0.014931181425187536,0.004982160403270252,0.007601537400359328,0.015267389524794015,0.002451100793259401
2020-01-08,-0.0026211755195201963,0.005815906583723357,-0.013415605270043447,-0.0022925703434345888,0.0026063915126242772,-0.007538508888714109,0.02214777108116314
2020-01-09,0.01115202966201538,0.03796191687371565,0.012934789337828047,0.015721524760104574,0.016767700278727267,0.022770226481018337,-0.01830185431438282
2020-01-10,0.008848609642606059,-0.011136079517944633,0.014464203561530917,0.003342455210374022,0.004521822124309084,-0.00022618531425651545,-0.00036127620361902025
2020-01-13,0.0025694379628571117,-0.0030591003944943997,0.04684311002599105,0.005917935234497193,0.00818522706023299,-0.0025554078096650615,-0.01053632921933183
2020-01-14,0.0027178785565385916,-0.0018582270571512681,0.0027113263682691396,0.0026526987425187607,0.007954598791187558,-0.009306639165124225,0.007527503683126248
2020-01-15,-0.004079542760845778,-0.0037270809760058653,-0.010497881619203876,-0.0015381131440847836,0.011890518993566636,-0.0036355319393701103,0.009021865844028497
2020-01-16,0.0026440117527533626,0.0028896628170997697,-0.0007169124046464779,0.0009879181499700635,0.009117903255177716,0.00917759703737201,0.005329404383627323
2020-01-17,-0.007405231904642692,-0.009539957653708053,0.0011075539991016938,-0.00025501131760789477,0.0035457709669188403,0.027639837696279458,-0.008838291815355226
2020-01-20,-0.01835784572243129,0.005248873377941275,0.0007812878589527723,-0.01040008785925209,-0.008397547720700307,-0.031254884495373315,-0.0222133277086689
2020-01-21,-0.008442663330775134,-0.0071302358242313155,-0.007772943208702883,-0.004484659455009181,-0.0008598948047919102,0.0010109516460369806,0.0003224233091905768
2020-01-22,-0.0028166331692167632,-0.015561445782879837,0.01004767344512562,-0.005185979163736476,-0.003842984809734103,-0.00035861067440112456,0.016377925987177567
2020-01-23,0.0032184068604745202,0.009233379088411804,0.018205032739360655,0.0060483951593072694,0.01465338548111396,-0.004248155659145096,-0.004985624956144803
2020-01-24,-0.00024104484358400513,0.011586916665585345,-0.002042063800722161,0.005559104211847819,0.00870213709910569,-0.003477058511638487,-0.003451621668358568
2020-01-27,-0.02551253516430645,0.00634866281958766,-0.005958237456626522,-0.010608600656474901,-0.004994725185861928,-0.009907327325129446,-0.006501754976466503
2020-01-28,0.008208918541143806,-0.016988484273271785,-0.0001287251555380761,-0.005228613250633523,-0.003627241388539395,-0.023370256478519986,0.006662171271348404
2020-01-29,0.01028854676139162,-0.0030337236698426097,0.014926753259105129,0.006094646255253335,0.004205598266425835,0.005488617015598356,-0.013438753165700722
2020-01-30,-0.007961186879012032,0.010578069576945966,-0.011461981131128677,-0.007754976405079576,-0.0078059135294881715,-0.024696878967620906,-0.007804294705590766
2020-01-31,0.00020380032494660754,-0.012383714740194281,-0.006103085142656617,-0.006142239847635705,-0.012342820994982793,-0.022484681466564384,-0.027889778196081263
2020-02-03,-0.02769809645592852,-0.019401402174461152,-0.011079731039079789,-0.02147942474929971,-0.016118862848446512,-0.01869808157385994,0.011216399103011927
2020-02-04,0.03054810120543854,0.029150937473202975,0.02629963374129633,0.02294554852001912,0.014316871202360313,0.02909281446548954,0.00249363247237356
2020-02-05,0.012002806403540412,0.015515883230007391,-0.004197575620610303,0.009098978920125088,0.012274414218602727,0.015374515492418743,0.018240871938740556
2020-02-06,-0.0039041417037032383,0.004626522212407481,-0.016968104856980335,0.00402853577236436,0.006211204962056008,0.006399937719193538,-0.008514758386545137
2020-02-07,0.001933693223294747,-0.009554247853242773,0.007684103941840274,-0.003267876820959125,0.003405329407272225,-0.016704638815270914,0.003845439542013354
2020-02-10,-0.0015304454101005777,-0.0046711590686381865,-0.005288650660303764,-0.005540836887552729,-0.011662014552715344,0.001359202772375006,0.011818101761148775
2020-02-11,0.00024187065876698512,0.010803852832952902,0.0004525267431480083,0.0063299538920958175,-0.0013826514320372648,0.011875357702454762,-0.0039627605697756235
2020-02-12,0.006747909980277323,0.017538655947959225,0.009648881314424457,0.0076761591804553895,-0.0010509576212814047,0.012008284025156274,0.008024783193821482
2020-02-13,-0.006103415051513729,-0.015225446658478635,0.014237989383902942,-0.002178370358219195,-0.003058188014276353,0.002614876044828089,0.009718795672143747
2020-02-14,-0.017921766103639145,0.008833361186064852,-0.007347961735736204,-0.005039531569823334,-0.008678237130853559,0.009082634406813792,-0.003541818550945951
2020-02-17,-0.0018060411213226624,-0.007725016386617449,0.0038074692713702223,-0.005600386389670753,-0.008228038587427853,-0.006305108752468604,0.008683977648511457
2020-02-18,-0.003209231758838406,-0.0007387600241391619,0.01033344512451818,-0.004434580853707973,-0.005015094086311686,-0.007366981560677505,0.005657299879889396
2020-02-19,0.011432471653965845,0.006629853658787451,0.0035040703136037495,0.011062238693018929,0.01603207724231422,0.024503261563476566,-0.008793731654999458
2020-02-20,-0.008264112437075992,0.004030153593977419,-0.004319309259343717,-0.003722171151700223,0.005402367626228293,-0.011941087725950749,-0.018171473758799322
2020-02-24,-0.005892078056665526,-0.031854878904446236,-0.0014441338551013552,-0.02103353072205037,-0.02339566884938828,-0.02797951088163594,-0.019405432959297194
2020-02-25,-0.008007523151160295,0.0020739022379494825,0.003199043764427838,-0.002666408571566386,-0.001226438875819247,-0.019956055319822003,0.019103857433188123
2020-02-26,-0.0008751398813809847,-0.013748984600568077,-0.019796420944531806,-0.010172038146389433,-0.01309513941080596,-0.01737705563662318,-0.015211247772831688
