Date,HDFCBANK,ICICIBANK,INFY,NIFTY50,NIFTYMIDCAP50,RELIANCE,TCS
2020-03-09,524.40380859375,442.7301025390625,605.310791015625,10451.4501953125,4156.68115234375,498.41845703125,1701.8765869140625
2020-03-11,527.4821166992188,450.3709106445313,589.4573974609375,10458.400390625,4123.43310546875,516.044189453125,1685.7835693359375
2020-03-12,483.6752624511719,411.6833801269531,542.3695068359375,9590.150390625,3774.551513671875,475.5362854003906,1527.1456298828125
2020-03-13,506.6442260742188,432.5262756347656,551.9503173828125,9955.2001953125,3920.0439453125,494.4593811035156,1558.5975341796875
2020-03-16,473.35101318359375,389.6798706054688,501.0817260742188,9197.400390625,3646.558349609375,454.3765563964844,1463.7685546875
2020-03-17,461.7955322265625,355.1996154785156,476.8504028320313,8967.0498046875,3559.912841796875,450.9319458007813,1430.634033203125
2020-03-18,415.2891845703125,343.39996337890625,459.1064453125,8468.7998046875,3370.4228515625,433.2615051269531,1427.5279541015625
2020-03-19,424.12158203125,327.4413757324219,468.7732543945313,8263.4501953125,3233.580078125,410.5359497070313,1422.2694091796875
2020-03-20,418.1070251464844,334.35675048828125,502.8432312011719,8745.4501953125,3413.37060546875,455.3830871582031,1562.2930908203125
2020-03-23,365.3966979980469,274.6812744140625,452.3612365722656,7610.25,2904.9970703125,395.48248291015625,1451.256103515625
2020-03-24,363.5733642578125,286.7711181640625,506.7958984375,7801.0498046875,2974.993408203125,422.0329284667969,1480.329833984375
2020-03-25,405.746337890625,306.5017395019531,520.8878173828125,8317.849609375,3110.33642578125,484.14788818359375,1521.311767578125
2020-03-26,426.75,319.4136962890625,552.5088500976562,8641.4501953125,3219.730712890625,476.9678649902344,1556.643310546875
2020-03-27,428.3365173339844,328.6986999511719,560.8438110351562,8660.25,3206.33154296875,476.6994323730469,1585.8043212890625
2020-03-30,393.85931396484375,303.1165771484375,538.5028076171875,8281.099609375,3121.3359375,460.97503662109375,1545.822021484375
2020-03-31,408.1853637695313,313.1269836425781,551.2200317382812,8597.75,3180.432861328125,498.2395629882813,1587.195068359375
2020-04-01,392.912109375,300.9404296875,517.96630859375,8253.7998046875,3095.287109375,483.3426513671875,1485.1973876953125
2020-04-03,385.429443359375,277.24432373046875,503.27294921875,8083.7998046875,3036.84033203125,482.0006103515625,1437.7840576171875
2020-04-07,424.3820190429688,315.3998718261719,549.07177734375,8792.2001953125,3231.93017578125,539.5526123046875,1542.9542236328125
2020-04-08,420.9722290039063,308.4844665527344,542.7131958007812,8748.75,3287.627197265625,533.31201171875,1482.3292236328125
2020-04-09,438.0923767089844,331.4552001953125,546.7088012695312,9111.900390625,3420.77001953125,545.7484130859375,1535.087890625
2020-04-13,424.02685546875,319.800537109375,547.6970825195312,8993.849609375,3371.622802734375,531.9700317382812,1529.090576171875
2020-04-15,408.8483581542969,316.6088562011719,549.1148071289062,8925.2998046875,3419.370361328125,514.3889770507812,1508.1439208984375
2020-04-16,416.6388854980469,330.7781677246094,536.0538940429688,8992.7998046875,3499.31591796875,522.53076171875,1491.5423583984375
2020-04-17,431.1069641113281,363.2272644042969,540.2643432617188,9266.75,3593.760986328125,547.5601196289062,1569.8984375
2020-04-20,447.4694519042969,349.44482421875,561.3593139648438,9261.849609375,3600.560791015625,556.4177856445312,1580.7191162109375
2020-04-21,436.4822082519531,320.961181640625,544.0880737304688,8981.4501953125,3472.46728515625,553.5323486328125,1510.3165283203125
2020-04-22,439.7736206054688,324.9266357421875,551.5206909179688,9187.2998046875,3521.514892578125,610.0106811523438,1537.9996337890625
2020-04-23,452.252685546875,341.36883544921875,583.7003784179688,9313.900390625,3570.962158203125,613.2764282226562,1632.521728515625
2020-04-24,444.2490234375,323.8627624511719,565.39794921875,9154.400390625,3470.167724609375,633.8993530273438,1580.6324462890625
2020-04-27,440.2945861816406,336.48455810546875,571.0690307617188,9282.2998046875,3531.064453125,639.6030883789062,1596.3211669921875
2020-04-28,441.0997314453125,348.0424499511719,567.7178955078125,9380.900390625,3597.61083984375,638.8873901367188,1615.8341064453125
2020-04-29,462.7426452636719,358.2946472167969,581.3373413085938,9553.349609375,3648.9580078125,638.3504028320312,1656.33740234375
2020-04-30,474.4402770996094,367.6763610839844,614.8057250976562,9859.900390625,3722.2041015625,655.8196411132812,1750.903076171875
2020-05-04,437.1215515136719,326.9577331542969,578.8883666992188,9293.5,3548.46337890625,642.041259765625,1677.8929443359375
2020-05-05,431.651611328125,319.9939880371094,578.8883666992188,9205.599609375,3518.614990234375,653.42626953125,1679.8919677734375
2020-05-06,448.20355224609375,330.19781494140625,572.1861572265625,9270.900390625,3567.46240234375,653.4711303710938,1654.5556640625
2020-05-07,438.0687255859375,325.70037841796875,571.3697509765625,9199.0498046875,3542.313720703125,674.1387329101562,1644.1693115234375
2020-05-08,439.9867858886719,326.6192626953125,579.3180541992188,9251.5,3537.31396484375,698.6760864257812,1645.6900634765625
2020-05-11,433.7117004394531,309.64508056640625,586.7937622070312,9239.2001953125,3566.96240234375,705.3862915039062,1682.1083984375
2020-05-12,426.9631042480469,310.6606750488281,590.8751831054688,9196.5498046875,3547.3134765625,661.7470703125,1694.4505615234375
2020-05-13,439.32373046875,326.9577331542969,596.4605102539062,9383.5498046875,3647.408447265625,675.787109375,1694.5809326171875
2020-05-14,423.2454223632813,316.6571960449219,565.5269165039062,9142.75,3625.909423828125,648.4657592773438,1653.4691162109375
2020-05-15,420.6170043945313,312.1114501953125,560.5000610351562,9136.849609375,3618.309814453125,659.0556640625,1645.2554931640625
2020-05-18,396.227294921875,288.7054748535156,570.4675903320312,8823.25,3430.61962890625,650.6334228515625,1691.060791015625
2020-05-19,393.3857116699219,290.4464111328125,574.506103515625,8879.099609375,3451.61865234375,636.2501220703125,1693.7117919921875
2020-05-20,405.912109375,295.620849609375,575.3224487304688,9066.5498046875,3505.11572265625,647.44970703125,1698.01416015625
2020-05-21,407.0724182128906,294.411865234375,577.5995483398438,9106.25,3528.96435546875,650.8591918945312,1730.6951904296875
2020-05-22,397.2691650390625,281.4999389648437,594.9136962890625,9039.25,3496.666259765625,646.4786987304688,1756.03125
2020-05-26,403.686279296875,283.0957946777344,584.7742919921875,9029.0498046875,3567.012451171875,643.0919189453125,1688.80078125
2020-05-27,427.9576416015625,308.3877868652344,606.1701049804688,9314.9501953125,3603.41064453125,652.8010864257812,1742.95068359375
2020-05-28,447.6589050292969,316.1252746582031,607.845703125,9490.099609375,3663.00732421875,664.858642578125,1742.0811767578125
2020-05-29,450.68988037109375,321.0578918457031,601.8359985351562,9580.2998046875,3713.354736328125,661.3135986328125,1714.3111572265625
2020-06-01,467.739013671875,328.1183776855469,609.2827758789062,9826.150390625,3838.697998046875,686.5802612304688,1777.6739501953125
2020-06-02,474.0613708496094,336.9681701660156,616.7294921875,9979.099609375,3882.39599609375,693.5122680664062,1779.3253173828125
2020-06-03,484.1251525878906,345.1408996582031,611.0245971679688,10061.5498046875,3880.14599609375,696.19921875,1783.6837158203125
2020-06-04,474.3929138183594,336.4361877441406,616.4246826171875,10029.099609375,3880.745849609375,713.427490234375,1823.260498046875
2020-06-05,489.3819580078125,345.4794006347656,612.7665405273438,10142.150390625,3946.242431640625,714.2855224609375,1785.5145263671875
2020-06-08,481.1178588867188,347.9940795898437,627.8343505859375,10167.4501953125,3955.39208984375,708.7760620117188,1805.999755859375
2020-06-09,467.5732421875,337.1132202148437,625.003662109375,10046.650390625,3940.392822265625,694.1671142578125,1806.261474609375
2020-06-10,469.7280578613281,341.417236328125,623.4794921875,10116.150390625,3992.39013671875,709.9728393554688,1838.25390625
2020-06-11,458.7171630859375,330.052734375,613.114990234375,9902.0,3944.3427734375,694.4154052734375,1802.4256591796875
2020-06-12,465.41839599609375,332.9059753417969,602.7505493164062,9972.900390625,4019.838623046875,717.4918212890625,1777.88671875
2020-06-15,449.8373718261719,320.23583984375,598.8312377929688,9813.7001953125,3952.692138671875,729.1204223632812,1769.5181884765625
2020-06-16,469.0413513183594,331.6969909667969,610.7198486328125,9914.0,3975.291015625,730.54296875,1783.3787841796875
2020-06-17,463.7608947753906,330.7297668457031,612.8538208007812,9881.150390625,3984.340576171875,729.4816284179688,1785.1220703125
2020-06-18,483.035888671875,340.4499816894531,621.7811279296875,10091.650390625,4035.387939453125,747.7937622070312,1776.6658935546875
2020-06-19,489.3819580078125,351.86285400390625,614.5086059570312,10244.400390625,4087.93505859375,794.5338134765625,1782.33251953125
2020-06-22,487.2034606933594,355.4897766113281,612.8973999023438,10311.2001953125,4167.630859375,788.5501098632812,1767.8179931640625
2020-06-23,493.6205749511719,363.8075866699219,627.66015625,10471.0,4209.27880859375,777.1473999023438,1774.225341796875
2020-06-24,488.97943115234375,336.6780090332031,621.9989013671875,10305.2998046875,4131.8828125,780.2859497070312,1780.2403564453125
2020-06-25,487.2034606933594,339.4828186035156,610.1102905273438,10288.900390625,4168.73095703125,775.7926025390625,1757.4884033203125
2020-06-26,500.3218383789063,337.64520263671875,651.6552734375,10383.0,4171.53076171875,786.5178833007812,1847.0589599609373
2020-06-29,509.604248046875,331.8420715332031,637.3277587890625,10312.400390625,4095.734619140625,778.1634521484375,1832.064453125
