Date,Close,High,Low,Open,Volume
2020-05-19,3451.61865234375,3510.6655980166784,3436.9194736730124,3477.167358484301,496900
2020-05-20,3505.11572265625,3520.1649800776913,3443.169029122006,3455.2682463669416,467500
2020-05-21,3528.96435546875,3568.5623711294566,3512.5653153583185,3526.5645793011026,381000
2020-05-22,3496.666259765625,3550.5132822638475,3468.067665685873,3512.5653262129463,415700
2020-05-26,3567.012451171875,3573.41226125025,3512.2152827567616,3526.91470539415,470500
2020-05-27,3603.41064453125,3611.460026014007,3529.564429417847,3581.011675696347,510300
2020-05-28,3663.00732421875,3669.7569692744523,3610.6602234856414,3619.409763372663,543200
2020-05-29,3713.354736328125,3739.4034150656103,3623.5093642974807,3638.5586215750345,976200
2020-06-01,3838.697998046875,3852.647459658459,3754.9524028204546,3757.9522450375202,661500
2020-06-02,3882.39599609375,3897.4450096390838,3843.148059398269,3861.696888954665,536000
2020-06-03,3880.14599609375,3959.041748401306,3864.0967914781218,3926.4433654694244,623800
2020-06-04,3880.745849609375,3930.543279422077,3842.197828152203,3884.2957117382325,556500
2020-06-05,3946.242431640625,3953.142215288734,3891.6454491954933,3909.5944564898327,585900
2020-06-08,3955.39208984375,4019.838651872884,3939.492779478954,4004.3895131467734,667100
2020-06-09,3940.392822265625,4024.088370823775,3917.7438671779523,3983.9403362353273,726000
2020-06-10,3992.39013671875,4004.939281443145,3936.7429167375662,3958.0418454489477,647400
2020-06-11,3944.3427734375,4051.587137741319,3933.8433251839792,4001.589765105506,687100
2020-06-12,4019.838623046875,4031.487912689371,3776.6514624470205,3776.9512513669456,591300
2020-06-15,3952.692138671875,4043.0875337416337,3944.2926778254046,4016.7888672391055,0
2020-06-16,3975.291015625,4035.287861540608,3903.344846723425,4024.338485986568,0
2020-06-17,3984.340576171875,4011.3892029459385,3955.1919621462566,3966.9413444344245,0
2020-06-18,4035.387939453125,4041.9874460034835,3972.691040394082,3980.6408177516037,0
2020-06-19,4087.93505859375,4096.434611894896,4043.237456529751,4055.5368589557925,0
2020-06-22,4167.630859375,4191.829293447277,4116.433357307832,4121.133305379496,833900
2020-06-23,4209.27880859375,4216.228638702906,4159.981594402301,4196.529478552279,649000
2020-06-24,4131.8828125,4273.525266229139,4118.6335092469935,4236.87729110873,871300
2020-06-25,4168.73095703125,4181.679983058559,4086.4349921004787,4109.833663881585,711600
2020-06-26,4171.53076171875,4229.52771364053,4159.681286821545,4209.978936355338,493600
2020-06-29,4095.734619140625,4164.430958622853,4076.0857498303435,4160.381366841439,1508500
