Date,Close,High,Low,Open,Volume
2020-03-02,636.760009765625,658.1128332217729,630.4873690869798,633.2799877575525,9821523
2020-03-03,641.8727416992188,652.1839504012142,636.9319541961793,648.7468808338824,7826587
2020-03-04,651.9691162109375,654.332101475623,640.6267764513437,647.8016904496086,11013444
2020-03-05,648.403076171875,664.6862018093927,645.954185373142,656.2653928549879,7755293
2020-03-06,634.9556274414062,639.2949171290524,626.4918124610296,636.7171150438545,9216022
2020-03-09,605.310791015625,623.6990776734783,598.9092398708025,622.5390879288327,10308654
2020-03-11,589.4573974609375,598.0071180152542,574.8928055039582,593.4530115851985,16165009
2020-03-12,542.3695068359375,575.7090661476228,539.1902074740797,573.990531621809,13965574
2020-03-13,551.9503173828125,573.1312768534269,489.7823505344128,508.6862307304778,16903113
2020-03-16,501.08172607421875,534.593149376533,498.3750132139041,534.464238308704,19140152
2020-03-17,476.85040283203125,508.6862460888613,472.5970191703948,505.3350826110837,16059887
2020-03-18,459.1064453125,496.6564316925427,453.6930725495892,488.063759863952,15390183
2020-03-19,468.77325439453125,479.47114252601534,437.5818626010274,437.5818626010274,16583991
2020-03-20,502.8432312011719,530.5546014471804,470.87847735853364,472.1673783002085,21354894
2020-03-23,452.3612365722656,482.00595553868055,443.29597792815935,464.0042968656254,17146150
2020-03-24,506.7958984375,516.5486148256612,448.53757961967995,448.53757961967995,20027097
2020-03-25,520.8878173828125,545.6347036910361,486.0874937615732,512.9825481945646,18339548
2020-03-26,552.5088500976562,559.2540771338631,525.9574706932967,528.4493667341502,14843813
2020-03-27,560.8438110351562,579.9195567351105,551.8644567193235,571.455741852175,13495283
2020-03-30,538.5028076171875,570.1238326064855,533.6908794466455,537.1279485203846,14624804
2020-03-31,551.2200317382812,568.8350132669402,544.5177565725783,558.5238045672374,15175521
2020-04-01,517.96630859375,547.7828938542112,510.4047669794533,545.0761809299029,13083824
2020-04-03,503.27294921875,520.7160677312023,500.2225603011783,518.5678991349515,10221655
2020-04-07,549.07177734375,553.582930443992,526.6449229093224,528.4493631712148,15145605
2020-04-08,542.7131958007812,563.3786159451819,538.2020425580807,541.3383891240682,11806896
2020-04-09,546.7088012695312,560.9296641179702,543.1428211160517,555.774060491067,11931114
2020-04-13,547.6970825195312,559.9845963166536,537.944365692171,540.479215107455,8330276
2020-04-15,549.1148071289062,561.3593672588752,546.1503241872838,559.7267907088572,11963447
2020-04-16,536.0538940429688,545.5488398400219,518.5678251427089,532.7027829782867,17783287
2020-04-17,540.2643432617188,555.0867049655194,537.9013580625622,553.3681702752236,8878320
2020-04-20,561.3593139648438,567.9756826328771,549.0718021216468,549.9310694176118,13322913
2020-04-21,544.0880737304688,555.5163185179138,539.4480092565216,539.4480092565216,11660575
2020-04-22,551.5206909179688,554.2274038685555,539.6628127661628,544.0880603023884,8266728
2020-04-23,583.7003784179688,587.4382233576014,548.2985483749534,555.9890026749198,14451289
2020-04-24,565.39794921875,580.0054950192344,562.6482830495548,574.4632097999466,7319940
2020-04-27,571.0690307617188,585.1610355625768,568.0186423136012,568.0186423136012,7183306
2020-04-28,567.7178955078125,581.7239415130418,561.1444799172373,578.2868724346782,7296571
2020-04-29,581.3373413085938,586.0203590658929,565.3979417380608,572.2720808473382,8639056
2020-04-30,614.8057250976562,618.6724277712265,599.854453781647,601.487082555359,16253821
2020-05-04,578.8883666992188,602.5182164777228,576.0097898952575,592.7225486822473,9122740
2020-05-05,578.8883666992188,589.1136156815189,575.7090673308268,585.8054576907331,6393053
2020-05-06,572.1861572265625,585.54775421405,570.5964811398504,581.6380982067876,7934250
2020-05-07,571.3697509765625,579.446831413283,569.2215829169811,571.8852903326583,4779548
2020-05-08,579.3180541992188,585.0751558969512,574.4202198460578,577.642472388201,8400321
2020-05-11,586.7937622070312,600.2412663235966,582.5833307265212,586.4500342490423,7370186
2020-05-12,590.8751831054688,593.7537075982532,580.4350643742691,583.0128662885886,7356039
2020-05-13,596.4605102539062,601.401297999113,587.5241079626278,597.0190026186598,8287101
2020-05-14,565.5269165039062,577.2129333273363,560.7579400034343,566.2572728882986,16888262
2020-05-15,560.5000610351562,571.2409025100194,555.6881850326236,571.2409025100194,9255353
2020-05-18,570.4675903320312,576.1816864987078,561.1015556379695,566.9875157564253,10435442
2020-05-19,574.506103515625,579.8335713362592,562.8200890569237,570.5534948607593,5902208
2020-05-20,575.3224487304688,578.2869316029753,566.8157333584487,574.4202284941887,5794636
2020-05-21,577.5995483398438,583.8292368989302,571.7565405942183,572.7017137422168,7213225
2020-05-22,594.9136962890625,597.9211318497405,578.7165286047592,580.0054295593355,11867731
2020-05-26,584.7742919921875,601.0144633148129,583.4424382996039,595.472179295472,7099606
2020-05-27,606.1701049804688,609.3923572369612,580.0054061686474,589.5002989953427,8774636
2020-05-28,607.845703125,610.0797771052081,592.8944312712586,607.5019752301157,9440091
2020-05-29,601.8359985351562,610.3714333238881,587.8570398812367,603.1424442628013,28290128
2020-06-01,609.2827758789062,615.4666513657602,602.271527227805,608.5860154019216,12276438
2020-06-02,616.7294921875,619.821456439015,607.5408340340267,610.110188070346,7059304
2020-06-03,611.0245971679688,620.0391037136432,606.190759074472,618.9939366005988,11378568
2020-06-04,616.4246826171875,617.9053318367771,607.4973028971929,611.4166403352393,10782424
2020-06-05,612.7665405273438,619.8649164097524,610.1971868126395,615.7713761204924,7718679
2020-06-08,627.8343505859375,632.1456328286368,613.1586290936992,616.3376688179678,10719105
2020-06-09,625.003662109375,635.455228720966,622.7827148362952,627.0939966954599,10078029
2020-06-10,623.4794921875,626.6149941514957,617.6876140957919,622.7391941295748,7263049
2020-06-11,613.114990234375,621.3456089453023,609.8924134763056,620.1262383364935,8825715
2020-06-12,602.7505493164062,605.4505692704912,588.3361075718079,588.5973861068697,9795316
2020-06-15,598.8312377929688,613.5070118687655,596.828031391361,603.5780018303001,7857344
2020-06-16,610.7198486328125,620.1262473711666,608.9343834120114,611.4166090653918,10131760
2020-06-17,612.8538208007812,618.645699324969,607.9328530900798,609.5877059023746,7291916
2020-06-18,621.7811279296875,624.1326878506742,614.9004920943274,616.8166232398189,6670195
2020-06-19,614.5086059570312,620.0392589501816,610.545730605669,617.513442224564,22438862
2020-06-22,612.8973999023438,617.2522200620031,609.6748223523107,615.8586457152566,7804096
2020-06-23,627.66015625,631.0133460036435,602.7940943595893,605.9295962974941,12157390
2020-06-24,621.9989013671875,633.0165629999383,617.8618227695662,624.3940521342314,10220838
2020-06-25,610.1102905273438,614.5521857256574,604.0135424421312,613.8989627165274,14945284
2020-06-26,651.6552734375,654.6165191327829,618.3844381074404,618.5586415387919,26030458
2020-06-29,637.3277587890625,648.6067505980112,635.8906472594941,640.5067979135447,8954428
